[2019-12-10 11:25:13] Agent.main - INFO  - begin to create agent...
 [2019-12-10 11:25:13] ZooKeeper.main - INFO  - Client environment:os.name=Windows 10
 [2019-12-10 11:25:13] ZooKeeper.main - INFO  - Client environment:os.arch=amd64
 [2019-12-10 11:25:13] ZooKeeper.main - INFO  - Client environment:os.version=10.0
 [2019-12-10 11:25:13] ZooKeeper.main - INFO  - Client environment:user.name=chelei
 [2019-12-10 11:25:13] ZooKeeper.main - INFO  - Client environment:user.home=C:\Users\chelei
 [2019-12-10 11:25:13] ZooKeeper.main - INFO  - Client environment:user.dir=G:\java\zkdemo\zk-agent
 [2019-12-10 11:25:13] ZooKeeper.main - INFO  - Client environment:os.memory.free=166MB
 [2019-12-10 11:25:13] ZooKeeper.main - INFO  - Client environment:os.memory.max=2709MB
 [2019-12-10 11:25:13] ZooKeeper.main - INFO  - Client environment:os.memory.total=184MB
 [2019-12-10 11:25:13] ZooKeeper.main - INFO  - Initiating client connection, connectString=10.18.56.30:2181, 10.18.57.168:2181, 10.18.56.149:2181 sessionTimeout=5000 watcher=org.I0Itec.zkclient.ZkClient@546a03af
 [2019-12-10 11:25:13] X509Util.main - INFO  - Setting -D jdk.tls.rejectClientInitiatedRenegotiation=true to disable client-initiated TLS renegotiation
 [2019-12-10 11:25:14] ClientCnxnSocket.main - INFO  - jute.maxbuffer value is 4194304 Bytes
 [2019-12-10 11:25:14] ClientCnxn.main - INFO  - zookeeper.request.timeout value is 0. feature enabled=
 [2019-12-10 11:25:14] ZkClient.main - INFO  - Waiting for keeper state SyncConnected
 [2019-12-10 11:25:14] ClientCnxn.main-SendThread(10.18.56.149:2181) - INFO  - Opening socket connection to server 10.18.56.149/10.18.56.149:2181. Will not attempt to authenticate using SASL (unknown error)
 [2019-12-10 11:25:14] ClientCnxn.main-SendThread(10.18.56.149:2181) - INFO  - Socket connection established, initiating session, client: /10.2.212.54:64826, server: 10.18.56.149/10.18.56.149:2181
 [2019-12-10 11:25:14] ClientCnxn.main-SendThread(10.18.56.149:2181) - INFO  - Session establishment complete on server 10.18.56.149/10.18.56.149:2181, sessionid = 0x30afb37deb00004, negotiated timeout = 5000
 [2019-12-10 11:25:14] ZkClient.main-EventThread - INFO  - zookeeper state changed (SyncConnected)
 [2019-12-10 11:25:14] Agent.main - INFO  - created service node: /monitor/service0000000001
 [2019-12-10 11:25:14] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:25:20] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:25:25] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:25:30] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:25:35] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:25:40] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:25:45] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:25:50] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:25:55] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:00] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:05] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:10] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:15] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:20] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:25] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:30] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:35] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:40] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:45] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:50] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:26:55] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:00] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:05] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:10] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:16] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:21] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:26] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:31] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:36] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:41] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:46] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:51] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:27:56] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:01] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:06] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:11] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:16] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:21] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:26] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:31] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:36] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:41] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:46] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:51] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:28:56] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:01] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:06] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:11] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:16] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:21] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:26] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:31] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:36] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:41] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:46] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:51] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:29:56] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:01] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:06] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:11] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:16] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:21] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:26] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:31] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:37] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:42] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:47] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:52] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:30:57] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:02] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:07] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:12] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:17] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:22] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:27] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:33] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:38] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:43] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:48] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:53] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:31:58] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:03] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:08] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:13] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:18] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:23] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:28] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:33] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:38] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:43] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:48] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:53] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:32:58] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:03] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:08] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:13] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:18] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:23] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:28] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:33] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:38] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:43] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:48] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:53] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:33:58] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:03] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:08] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:13] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:18] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:23] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:28] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:33] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:38] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:43] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:48] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:53] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:34:58] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:03] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:08] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:13] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:18] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:24] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:29] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:34] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:39] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:44] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:49] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:54] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:35:59] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:04] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:09] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:14] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:19] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:24] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:29] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:34] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:39] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:44] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:49] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:54] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:36:59] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:04] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:09] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:14] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:19] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:24] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:29] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:34] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:39] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:44] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:49] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:54] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:37:59] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:38:04] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:38:09] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:38:14] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:38:19] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:38:24] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:38:29] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:38:34] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:38:39] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:38:44] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:38:49] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:38:54] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:00] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:05] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:10] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:15] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:20] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:25] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:30] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:35] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:40] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:45] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:50] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:39:55] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:01] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:06] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:11] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:16] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:21] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:26] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:31] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:36] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:41] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:46] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:51] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:40:56] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:01] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:06] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:11] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:16] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:21] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:27] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:32] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:37] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:42] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:47] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:52] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:41:57] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:42:02] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:42:07] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
 [2019-12-10 11:42:12] Agent.Thread_osInfo - INFO  - updated node /monitor/service0000000001
